"country_name","timeperiod","v2x_libdem","pandem","panback","Type1","Type2","Type3","Type4","Type5","Type6","Type7","discrim","ndrights","merepfact","merepgov","merepoth","meinf","mevhar","mephar","govdis","pomviol","emlimit","emlaw","emstart","emend","emlimitdate","emlawapp","emlegapp","leglimit","legdisdate","legresdate","melim","melimstart","melimend","subvar","milinv","time","emname","misclimit"
"Nepal","Mar-Jun",0.464,0.3,0.2984448,0,0,1,0,2,0,3,0,0,0,1,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Nepal","Jul-Sep",0.464,0.3,0.2984448,0,0,1,0,2,0,3,0,0,0,1,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Netherlands","Mar-Sep",0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,"2020-09-09",NA,NA
"Netherlands","Mar-Jun",0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Netherlands","Jul-Sep",0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"New Zealand","Mar-Sep",0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"2020-03-25","2020-05-13","2020-05-13",0,0,0,NA,NA,0,NA,NA,1,1,"2020-09-09","Civil Defence Emergency Management Act 2002 (Section 66)",NA
"New Zealand","Mar-Jun",0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"New Zealand","Jul-Sep",0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Nicaragua","Mar-Sep",0.058,0.3,0.0655632,0,0,0,0,0,3,3,0,0,1,1,0,2,1,0,3,0,NA,6,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,"2020-09-09",NA,NA
"Nicaragua","Mar-Jun",0.058,0.3,0.0655632,0,0,0,0,0,3,3,0,0,1,1,0,2,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Nicaragua","Jul-Sep",0.058,0.3,0.0655632,0,0,0,0,0,3,3,0,0,1,1,0,2,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Niger","Mar-Sep",0.344,0.3,0.225664,0,0,1,0,0,2,3,0,0,1,1,0,1,1,1,2,1,1,1,"2020-03-27",NA,"2020-07-11",1,1,2,NA,NA,0,NA,NA,2,0,"2020-09-03","Constitution (2010), Articles 67, 68, 99, 105, 175;
Law 98-024 of 1998, modified and updated by law 2015-07 of 2015 ( loi n° 98-024 du 11 août 1998, portant réglementation de l’état d’urgence, modifiée et complétée par la loi n° 2015-07 du 10 avril 2015) on the application of the provisions on emergency - extraordinary measures.",NA
"Niger","Mar-Jun",0.344,0.25,0.225664,0,0,1,0,0,1,3,0,0,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Niger","Jul-Sep",0.344,0.25,0.225664,0,0,0,0,0,2,3,0,0,1,1,0,1,1,1,2,0,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Nigeria","Mar-Sep",0.339,0.3,0.2688948,0,0,3,0,0,0,3,0,0,3,1,1,2,1,1,0,3,1,4,"2020-03-30",NA,"2020-10-02",0,0,2,NA,NA,1,"2020-03-27",NA,2,1,"2020-09-21","Quarantine Act of 1926",NA
"Nigeria","Mar-Jun",0.339,0.3,0.2688948,0,0,3,0,0,0,3,0,0,1,1,1,2,1,1,0,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"Nigeria","Jul-Sep",0.339,0.3,0.2688948,0,0,3,0,0,0,3,0,0,3,1,1,2,1,1,0,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"North Korea","Mar-Sep",0.014,0.15,0.0082824,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,"2020-06-22",NA,NA
"North Korea","Mar-Jun",0.014,0.15,0.0082824,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"North Korea","Jul-Sep",0.014,0.15,0.0082824,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"North Macedonia","Mar-Sep",0.432,0.2,0.1717632,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"2020-03-18","2020-06-22","2020-06-22",1,0,4,"2020-02-16","2020-08-04",0,NA,NA,0,1,"2020-09-11","Constitution (Articles 125, 126)",NA
"North Macedonia","Mar-Jun",0.432,0.2,0.1963008,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"North Macedonia","Jul-Sep",0.432,0.15,0.1472256,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Norway","Mar-Sep",0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"2020-03-27","2020-05-27","2020-05-27",1,1,0,NA,NA,0,NA,NA,0,0,"2020-09-09","The Corona Act (Koronaloven)",NA
"Norway","Mar-Jun",0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Norway","Jul-Sep",0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Oman","Mar-Sep",0.143,0.35,0.1715714,0,0,0,2,2,0,3,0,0,1,1,1,0,0,0,0,0,0,4,"2020-03-10",NA,NA,0,0,3,NA,NA,3,"2020-03-23","2020-08-17",2,1,"2020-09-21","Sultan Haitham Bin Tarik Royal orders",NA
"Oman","Mar-Jun",0.143,0.35,0.1715714,0,0,0,2,2,0,3,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,1,NA,NA,NA
"Oman","Jul-Sep",0.143,0.35,0.1715714,0,0,0,2,2,0,3,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,1,NA,NA,NA
"Pakistan","Mar-Sep",0.211,0.4,0.1997748,1,3,1,0,0,0,3,1,1,0,1,0,0,0,1,0,1,1,6,NA,"2020-05-09",NA,NA,NA,0,"2020-03-13","2020-04-20",0,NA,NA,2,1,"2020-06-16","National Disaster Management Act 2010",NA
"Pakistan","Mar-Jun",0.211,0.4,0.2663664,1,3,1,0,0,0,3,1,1,0,1,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Pakistan","Jul-Sep",0.211,0.2,0.1331832,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Panama","Mar-Sep",0.592,0.2,0.1690752,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,4,"2020-03-25","2020-06-01",NA,0,0,2,NA,NA,0,NA,NA,1,0,"2020-09-16","Código Sanitario (Ley 66 de 10 de noviembre de 1940)","Panama temporarily established an Alcohol Prohibition during the pandemic"
"Panama","Mar-Jun",0.592,0.2,0.1932288,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Panama","Jul-Sep",0.592,0.15,0.1449216,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Papua New Guinea","Mar-Sep",0.373,0.15,0.1403226,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,NA,1,"2020-03-24",NA,"2020-06-16",0,0,2,NA,NA,2,"2020-06-16",NA,2,1,"2020-09-01","Part X: Emergency Provisions",NA
"Papua New Guinea","Mar-Jun",0.373,0.15,0.1403226,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"Papua New Guinea","Jul-Sep",0.373,0.15,0.1403226,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"Paraguay","Mar-Sep",0.427,0.15,0.1468026,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"2020-03-16",NA,NA,0,0,2,NA,NA,0,NA,NA,2,1,"2020-09-10","Constitution articles 68 and 238 and Law Nº 836 (Código Sanitario) Article 13","Municipal elections postponed to 2020-11-29"
"Paraguay","Mar-Jun",0.427,0.15,0.1468026,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Paraguay","Jul-Sep",0.427,0.15,0.1468026,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Peru","Mar-Sep",0.674,0.15,0.0878896,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,"2020-03-16",NA,"2020-09-30",0,0,2,NA,NA,0,NA,NA,2,1,"2020-09-10","Constitution Article 137",NA
"Peru","Mar-Jun",0.674,0.15,0.1318344,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Peru","Jul-Sep",0.674,0.05,0.0439448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Philippines","Mar-Sep",0.286,0.4,0.3267264,0,3,2,0,0,0,3,0,1,1,1,1,2,0,0,0,2,1,1,"2020-03-23",NA,"2020-09-23",1,1,2,"2020-03-09","2020-05-04",1,"2020-03-25","2020-09-23",0,1,"2020-06-23","Bayanihan to Heal as One Act",NA
"Philippines","Mar-Jun",0.286,0.4,0.3267264,0,3,2,0,0,0,3,0,1,1,1,1,2,0,0,0,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"Philippines","Jul-Sep",0.286,0.4,0.3267264,0,3,2,0,0,0,3,0,1,1,1,1,2,0,0,0,2,1,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA
"Poland","Mar-Sep",0.5,0.25,0.175,0,0,0,2,0,0,3,0,0,0,0,1,1,0,1,0,0,0,4,"2020-03-20",NA,NA,0,0,0,NA,NA,0,NA,NA,1,1,"2020-09-10","Ustawa z dnia 5 grudnia 2008 r. o zapobieganiu oraz zwalczaniu zakażeń i chorób zakaźnych u ludzi","Organization of presidential elections"
"Poland","Mar-Jun",0.5,0.25,0.25,0,0,0,2,0,0,3,0,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Poland","Jul-Sep",0.5,0.1,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Portugal","Mar-Sep",0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"2020-03-19","2020-05-02","2020-05-02",1,1,1,NA,NA,0,NA,NA,1,0,"2020-09-14","Constitution articles 19, 134 and 138, Law n.º 44/86, Organic Law n.º 1/2011, Organic Law n.º 1/2012",NA
"Portugal","Mar-Jun",0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Portugal","Jul-Sep",0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Qatar","Mar-Sep",0.086,0.35,0.1100456,3,0,1,0,0,0,3,3,0,1,1,0,0,0,0,0,1,NA,5,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,"2020-09-18",NA,NA
"Qatar","Mar-Jun",0.086,0.35,0.1100456,3,0,1,0,0,0,3,3,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Qatar","Jul-Sep",0.086,0.35,0.1100456,3,0,1,0,0,0,3,3,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Republic of the Congo","Mar-Sep",0.099,0.2,0.0624393,0,0,0,0,0,1,3,0,0,1,1,0,1,0,0,1,0,1,1,"2020-03-31",NA,"2020-04-19",1,1,2,NA,NA,0,NA,NA,1,0,"2020-09-04","Constitution (2015), articles 93, 157.",NA
"Republic of the Congo","Mar-Jun",0.099,0.2,0.0713592,0,0,0,0,0,1,3,0,0,1,1,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Republic of the Congo","Jul-Sep",0.099,0.15,0.0535194,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Romania","Mar-Sep",0.434,0.1,0.0491288,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,"2020-03-16","2020-05-14","2020-05-14",1,1,2,NA,NA,1,"2020-03-16","2020-05-14",0,1,"2020-09-10","Constitution (Article 93, paragraph 1, Article 100), ORDONANȚA DE URGENȚĂ nr. 1 din 21 ianuarie 1999",NA
"Romania","Mar-Jun",0.434,0.1,0.0982576,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"Romania","Jul-Sep",0.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Russia","Mar-Sep",0.099,0.25,0.0802791,0,0,1,0,0,1,3,0,0,1,1,1,1,1,0,1,1,1,4,"2020-03-30","2020-05-11","2020-05-11",0,0,0,NA,NA,2,"2020-04-01",NA,2,0,"2020-09-11","Constitution (Article 80)","1) abuse of restrictions on freedom of assembly 2) new mass surveillance technology"
"Russia","Mar-Jun",0.099,0.25,0.089199,0,0,1,0,0,1,3,0,0,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"Russia","Jul-Sep",0.099,0.2,0.0713592,0,0,0,0,0,1,3,0,0,1,1,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"Rwanda","Mar-Sep",0.154,0.2,0.1042272,0,0,1,0,0,0,3,0,0,0,1,1,2,0,1,0,1,NA,5,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,1,0,"2020-09-04",NA,NA
"Rwanda","Mar-Jun",0.154,0.2,0.1042272,0,0,1,0,0,0,3,0,0,0,1,1,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Rwanda","Jul-Sep",0.154,0.2,0.1042272,0,0,1,0,0,0,3,0,0,0,1,1,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Saudi Arabia","Mar-Sep",0.04,0.6,0.09216,3,3,0,0,3,0,3,3,1,1,1,0,0,0,0,0,0,NA,5,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,2,0,"2020-09-01",NA,NA
"Saudi Arabia","Mar-Jun",0.04,0.6,0.09216,3,3,0,0,3,0,3,3,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Saudi Arabia","Jul-Sep",0.04,0.6,0.09216,3,3,0,0,3,0,3,3,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Senegal","Mar-Sep",0.561,0.3,0.2709069,0,0,1,0,0,2,3,0,0,0,1,1,2,0,1,2,1,1,1,"2020-03-23","2020-06-30","2020-04-23",1,1,2,NA,NA,0,NA,NA,0,0,"2020-09-12","Constitution (2001, rev.2016), Article 69 
Law no1969/29 du 29 avril 1969, on the state of urgency and state of siege.",NA
"Senegal","Mar-Jun",0.561,0.25,0.246279,0,0,1,0,0,1,3,0,0,0,1,1,2,0,1,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Senegal","Jul-Sep",0.561,0.3,0.2955348,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Serbia","Mar-Sep",0.254,0.5,0.3221228,2,0,0,0,3,2,3,2,0,0,1,0,2,1,1,2,0,1,1,"2020-03-15","2020-05-06","2020-05-06",1,1,4,"2020-03-04","2020-04-28",2,"2020-03-28","2020-04-03",1,1,"2020-09-14","Constitution (Article 200, paragraph 5)",NA
"Serbia","Mar-Jun",0.254,0.5,0.378968,2,0,0,0,3,2,3,2,0,0,1,0,2,1,1,2,0,1,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"Serbia","Jul-Sep",0.254,0.35,0.2652776,2,0,0,0,0,2,3,2,0,0,0,0,0,0,1,2,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Sierra Leone","Mar-Sep",0.395,0.25,0.238975,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,1,1,"2020-03-24",NA,"2021-03-24",1,1,3,NA,NA,0,NA,NA,0,0,"2020-09-18","Constitution (Subsection 1 of Section 29 of the Constitution of Sierra Leone, 1991, Act No. 6 of 1991)",NA
"Sierra Leone","Mar-Jun",0.395,0.25,0.238975,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Sierra Leone","Jul-Sep",0.395,0.25,0.238975,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Singapore","Mar-Sep",0.345,0.3,0.27117,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,1,4,"2020-03-27","2021-04-07","2021-03-27",1,1,0,NA,NA,0,NA,NA,0,0,"2020-06-10","COVID 19 (Temporary Measures) Act 2020 > COVID-19 CONTROL ORDERS",NA
"Singapore","Mar-Jun",0.345,0.3,0.27117,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Singapore","Jul-Sep",0.345,0.3,0.27117,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Slovakia","Mar-Sep",0.717,0.15,0.0608733,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,"2020-03-16","2020-06-13","2020-06-13",0,0,0,NA,NA,0,NA,NA,0,1,"2020-09-14","227/2002 ÚSTAVNÝ ZÁKON z 11. apríla 2002 o bezpečnosti štátu v čase vojny, vojnového stavu, výnimočného stavu a núdzového stavu",NA
"Slovakia","Mar-Jun",0.717,0.15,0.1217466,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Slovakia","Jul-Sep",0.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Slovenia","Mar-Sep",0.714,0.1,0.0816816,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,4,"2020-03-12","2020-05-31","2020-05-31",0,0,0,NA,NA,0,NA,NA,0,0,"2020-09-17","Zakon o nalezljivih boleznih (ZNB)",NA
"Slovenia","Mar-Jun",0.714,0.1,0.0816816,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Slovenia","Jul-Sep",0.714,0.1,0.0816816,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Somalia","Mar-Sep",0.102,0.35,0.1099152,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,2,0,5,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,"2020-09-07",NA,NA
"Somalia","Mar-Jun",0.102,0.35,0.1282344,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
